\\ Branch Data
\\Index, Label, Type, Phases, From, To, Length (ft)
1536, tl_325, TRIL, CS, 1442, 1537, 30
1537, xfmr_326, XFRMR, CS, 1443, 1538, N/A
1538, tl_412, TRIL, AS, 1447, 1539, 30
1539, tl_413, TRIL, BS, 1448, 1540, 30
1540, tl_414, TRIL, CS, 1449, 1541, 30
1541, xfmr_415, XFRMR, AS, 1450, 1542, N/A
1542, xfmr_416, XFRMR, BS, 1450, 1543, N/A
1543, xfmr_417, XFRMR, CS, 1450, 1544, N/A
1544, ul_527, LINE, ABCN, 1450, 1545, 323.900
1545, xfmr_441, XFRMR, BS, 1451, 1546, N/A
1546, ul_566, LINE, BN, 1451, 1547, 159.800
1547, ul_420, LINE, AN, 1452, 1548, 157.700
1548, tl_329, TRIL, AS, 1455, 1549, 30
1549, tl_331, TRIL, BS, 1457, 1550, 30
1550, tl_485, TRIL, AS, 1460, 1551, 30
1551, tl_480, TRIL, AS, 1461, 1552, 30
1552, xfmr_479, XFRMR, AS, 1462, 1553, N/A
1553, xfmr_389, XFRMR, CS, 1465, 1554, N/A
1554, ul_501, LINE, AN, 1466, 1555, 250.000
1555, ul_503, LINE, AN, 1466, 1556, 244.400
1556, tl_394, TRIL, CS, 1467, 1557, 30
1557, tl_395, TRIL, CS, 1468, 1558, 30
1558, xfmr_396, XFRMR, CS, 1469, 1559, N/A
1559, ul_511, LINE, BN, 1470, 1560, 251.200
1560, ul_512, LINE, BN, 1470, 1561, 168.800
1561, ul_514, LINE, ABCN, 1470, 1562, 86.454
1562, tl_424, TRIL, CS, 1473, 1563, 30
1563, switch_73, SWITCH, CN, 1474, 1564, N/A
1564, xfmr_425, XFRMR, CS, 1474, 1565, N/A
1565, ul_415, LINE, ABCN, 1478, 1566, 254.173
1566, ul_564, LINE, BN, 1478, 1567, 221.700
1567, tl_449, TRIL, AS, 1479, 1568, 30
1568, tl_450, TRIL, BS, 1480, 1569, 30
1569, tl_451, TRIL, CS, 1481, 1570, 30
1570, tl_463, TRIL, CS, 1484, 1571, 30
1571, tl_467, TRIL, AS, 1487, 1572, 30
1572, tl_458, TRIL, CS, 1489, 1573, 30
1573, xfmr_459, XFRMR, CS, 1490, 1574, N/A
1574, tl_473, TRIL, BS, 1492, 1575, 30
1575, tl_471, TRIL, BS, 1494, 1576, 30
1576, tl_476, TRIL, AS, 1495, 1577, 30
1577, xfmr_477, XFRMR, AS, 1496, 1578, N/A
1578, ul_580, LINE, AN, 1496, 1579, 161.100
1579, tl_482, TRIL, AS, 1497, 1580, 30
1580, xfmr_483, XFRMR, AS, 1498, 1581, N/A
1581, ul_587, LINE, AN, 1498, 1582, 281.200
1582, ul_533, LINE, ABCN, 1499, 1583, 564.854
1583, ul_531, LINE, ABCN, 1500, 1584, 853.810
1584, ul_89, LINE, BN, 1501, 1585, 77.600
1585, ul_90, LINE, CN, 1501, 1586, 22.500
1586, ul_92, LINE, ABCN, 1501, 1587, 217.398
1587, xfmr_48, XFRMR, AS, 1502, 1588, N/A
1588, ul_65, LINE, AN, 1502, 1589, 157.700
1589, xfmr_64, XFRMR, BS, 1503, 1590, N/A
1590, ul_68, LINE, BN, 1503, 1591, 201.800
1591, load_11_ohl, LINE, ABCN, 1504, 1592, 50ft
1592, xfmr_252, XFRMR, AS, 1505, 1593, N/A
1593, xfmr_253, XFRMR, BS, 1505, 1594, N/A
1594, xfmr_254, XFRMR, CS, 1505, 1595, N/A
1595, ul_258, LINE, AN, 1506, 1596, 13.802
1596, ul_279, LINE, ABCN, 1506, 1597, 212.890
1597, load_7_CTTF_A_1, XFRMR, AS, 1507, 1598, N/A
1598, load_7_CTTF_B_1, XFRMR, BS, 1507, 1599, N/A
1599, load_7_CTTF_C_1, XFRMR, CS, 1507, 1600, N/A
1600, xfmr_65, XFRMR, CS, 1514, 1601, N/A
1601, ul_70, LINE, ABCN, 1515, 1602, 125.301
1602, ul_67, LINE, BN, 1516, 1603, 124.600
1603, ul_64, LINE, AN, 1517, 1604, 194.900
1604, tl_362, TRIL, AS, 1522, 1605, 30
1605, tl_310, TRIL, BS, 1525, 1606, 30
1606, xfmr_314, XFRMR, CS, 1528, 1607, N/A
1607, ul_361, LINE, CN, 1528, 1608, 104.600
1608, ul_362, LINE, CN, 1528, 1609, 123.900
1609, tl_318, TRIL, AS, 1529, 1610, 30
1610, xfmr_319, XFRMR, AS, 1530, 1611, N/A
1611, tl_320, TRIL, CS, 1531, 1612, 30
1612, switch_61, SWITCH, ABCN, 1532, 1613, N/A
1613, ul_476, LINE, CN, 1532, 1614, 18.000
1614, ul_477, LINE, ABCN, 1532, 1615, 58.468
1615, xfmr_421, XFRMR, AS, 1533, 1616, N/A
1616, ul_464, LINE, AN, 1534, 1617, 14.500
1617, ul_465, LINE, ABCN, 1534, 1618, 291.615
1618, xfmr_365, XFRMR, AS, 1535, 1619, N/A
1619, xfmr_366, XFRMR, BS, 1535, 1620, N/A
1620, xfmr_367, XFRMR, CS, 1535, 1621, N/A
1621, ul_467, LINE, ABCN, 1535, 1622, 108.900
1622, tl_326, TRIL, CS, 1538, 1623, 30
1623, tl_415, TRIL, AS, 1542, 1624, 30
1624, tl_416, TRIL, BS, 1543, 1625, 30
1625, tl_417, TRIL, CS, 1544, 1626, 30
1626, xfmr_418, XFRMR, AS, 1545, 1627, N/A
1627, xfmr_419, XFRMR, BS, 1545, 1628, N/A
1628, xfmr_420, XFRMR, CS, 1545, 1629, N/A
1629, ul_528, LINE, ABCN, 1545, 1630, 244.166
1630, tl_441, TRIL, BS, 1546, 1631, 30
1631, xfmr_440, XFRMR, BS, 1547, 1632, N/A
1632, xfmr_455, XFRMR, AS, 1548, 1633, N/A
1633, ul_419, LINE, AN, 1548, 1634, 175.000
1634, tl_479, TRIL, AS, 1553, 1635, 30
1635, tl_389, TRIL, CS, 1554, 1636, 30
1636, xfmr_390, XFRMR, AS, 1555, 1637, N/A
1637, ul_502, LINE, AN, 1555, 1638, 171.000
1638, xfmr_392, XFRMR, AS, 1556, 1639, N/A
1639, ul_504, LINE, AN, 1556, 1640, 238.600
1640, tl_396, TRIL, CS, 1559, 1641, 30
1641, xfmr_397, XFRMR, BS, 1560, 1642, N/A
1642, ul_515, LINE, BN, 1560, 1643, 308.500
1643, xfmr_398, XFRMR, BS, 1561, 1644, N/A
1644, ul_513, LINE, BN, 1561, 1645, 182.000
1645, switch_67, SWITCH, ABCN, 1562, 1646, N/A
1646, ul_518, LINE, ABCN, 1562, 1647, 8.800
1647, tl_425, TRIL, CS, 1565, 1648, 30
1648, ul_416, LINE, ABCN, 1566, 1649, 169.085
1649, ul_417, LINE, AN, 1566, 1650, 150.200
1650, xfmr_438, XFRMR, BS, 1567, 1651, N/A
1651, ul_565, LINE, BN, 1567, 1652, 346.500
1652, tl_459, TRIL, CS, 1574, 1653, 30
1653, tl_477, TRIL, AS, 1578, 1654, 30
1654, xfmr_478, XFRMR, AS, 1579, 1655, N/A
1655, tl_483, TRIL, AS, 1581, 1656, 30
1656, xfmr_484, XFRMR, AS, 1582, 1657, N/A
1657, switch_71, SWITCH, ABCN, 1584, 1658, N/A
1658, xfmr_61, XFRMR, BS, 1585, 1659, N/A
1659, xfmr_62, XFRMR, CS, 1586, 1660, N/A
1660, ul_91, LINE, CN, 1586, 1661, 134.900
1661, ul_74, LINE, ABCN, 1587, 1662, 61.158
1662, ul_75, LINE, CN, 1587, 1663, 61.500
1663, ul_76, LINE, BN, 1587, 1664, 59.200
1664, ul_77, LINE, BN, 1587, 1665, 110.400
1665, ul_101, LINE, AN, 1587, 1666, 146.800
1666, tl_48, TRIL, AS, 1588, 1667, 30
1667, xfmr_47, XFRMR, AS, 1589, 1668, N/A
1668, tl_64, TRIL, BS, 1590, 1669, 30
1669, xfmr_50, XFRMR, BS, 1591, 1670, N/A
1670, load_11_CTTF_A_1, XFRMR, AS, 1592, 1671, N/A
1671, load_11_CTTF_A_2, XFRMR, AS, 1592, 1672, N/A
1672, load_11_CTTF_B_1, XFRMR, BS, 1592, 1673, N/A
1673, load_11_CTTF_B_2, XFRMR, BS, 1592, 1674, N/A
1674, load_11_CTTF_C_1, XFRMR, CS, 1592, 1675, N/A
1675, load_11_CTTF_C_2, XFRMR, CS, 1592, 1676, N/A
1676, tl_252, TRIL, AS, 1593, 1677, 30
1677, tl_253, TRIL, BS, 1594, 1678, 30
1678, tl_254, TRIL, CS, 1595, 1679, 30
1679, xfmr_494, XFRMR, AN, 1596, 1680, N/A
1680, ul_146, LINE, CN, 1597, 1681, 94.297
1681, ul_147, LINE, BN, 1597, 1682, 249.924
1682, ul_148, LINE, AN, 1597, 1683, 187.946
1683, tl_65, TRIL, CS, 1601, 1684, 30
1684, ul_71, LINE, ABCN, 1602, 1685, 48.938
1685, xfmr_49, XFRMR, BS, 1603, 1686, N/A
1686, xfmr_46, XFRMR, AS, 1604, 1687, N/A
1687, tl_314, TRIL, CS, 1607, 1688, 30
1688, xfmr_315, XFRMR, CS, 1609, 1689, N/A
1689, tl_319, TRIL, AS, 1611, 1690, 30
1690, ul_483, LINE, CN, 1613, 1691, 157.900
1691, ul_484, LINE, CN, 1613, 1692, 62.400
1692, ul_485, LINE, ABCN, 1613, 1693, 180.905
1693, xfmr_374, XFRMR, CS, 1614, 1694, N/A
1694, ul_478, LINE, BN, 1615, 1695, 272.300
1695, ul_479, LINE, BN, 1615, 1696, 176.200
1696, tl_421, TRIL, AS, 1616, 1697, 30
1697, xfmr_364, XFRMR, AS, 1617, 1698, N/A
1698, ul_468, LINE, ABCN, 1618, 1699, 67.588
1699, tl_365, TRIL, AS, 1619, 1700, 30
1700, tl_366, TRIL, BS, 1620, 1701, 30
1701, tl_367, TRIL, CS, 1621, 1702, 30
1702, switch_58, SWITCH, ABCN, 1622, 1703, N/A
1703, xfmr_368, XFRMR, AS, 1622, 1704, N/A
1704, xfmr_369, XFRMR, BS, 1622, 1705, N/A
1705, xfmr_370, XFRMR, CS, 1622, 1706, N/A
1706, tl_418, TRIL, AS, 1627, 1707, 30
1707, tl_419, TRIL, BS, 1628, 1708, 30
1708, tl_420, TRIL, CS, 1629, 1709, 30
1709, ul_563, LINE, ABCN, 1630, 1710, 369.100
1710, tl_440, TRIL, BS, 1632, 1711, 30
1711, tl_455, TRIL, AS, 1633, 1712, 30
1712, xfmr_454, XFRMR, AS, 1634, 1713, N/A
1713, tl_390, TRIL, AS, 1637, 1714, 30
1714, switch_66, SWITCH, AN, 1638, 1715, N/A
1715, xfmr_391, XFRMR, AS, 1638, 1716, N/A
1716, tl_392, TRIL, AS, 1639, 1717, 30
1717, xfmr_393, XFRMR, AS, 1640, 1718, N/A
1718, tl_397, TRIL, BS, 1642, 1719, 30
1719, xfmr_400, XFRMR, BS, 1643, 1720, N/A
1720, ul_516, LINE, BN, 1643, 1721, 180.700
1721, tl_398, TRIL, BS, 1644, 1722, 30
1722, xfmr_399, XFRMR, BS, 1645, 1723, N/A
1723, ul_496, LINE, ABCN, 1646, 1724, 690.729
1724, ul_497, LINE, AN, 1646, 1725, 16.000
1725, ul_498, LINE, AN, 1646, 1726, 288.500
1726, ul_422, LINE, CN, 1649, 1727, 148.500
1727, xfmr_452, XFRMR, AS, 1650, 1728, N/A
1728, ul_418, LINE, AN, 1650, 1729, 222.100
1729, tl_438, TRIL, BS, 1651, 1730, 30
1730, xfmr_439, XFRMR, BS, 1652, 1731, N/A
1731, tl_478, TRIL, AS, 1655, 1732, 30
1732, tl_484, TRIL, AS, 1657, 1733, 30
1733, fuse_38, FUSE, ABCN, 1658, 1734, N/A
1734, fuse_39, FUSE, ABCN, 1658, 1735, N/A
1735, tl_61, TRIL, BS, 1659, 1736, 30
1736, tl_62, TRIL, CS, 1660, 1737, 30
1737, xfmr_63, XFRMR, CS, 1661, 1738, N/A
1738, xfmr_52, XFRMR, CS, 1663, 1739, N/A
1739, xfmr_53, XFRMR, BS, 1664, 1740, N/A
1740, xfmr_54, XFRMR, BS, 1665, 1741, N/A
1741, xfmr_67, XFRMR, AS, 1666, 1742, N/A
1742, tl_47, TRIL, AS, 1668, 1743, 30
1743, tl_50, TRIL, BS, 1670, 1744, 30
1744, load_9_ohl, LINE, AN, 1680, 1745, 50ft
1745, xfmr_255, XFRMR, CS, 1681, 1746, N/A
1746, ul_150, LINE, CN, 1681, 1747, 260.440
1747, xfmr_256, XFRMR, BS, 1682, 1748, N/A
1748, ul_149, LINE, BN, 1682, 1749, 200.421
1749, xfmr_257, XFRMR, AS, 1683, 1750, N/A
1750, ul_72, LINE, CN, 1685, 1751, 47.200
1751, ul_73, LINE, ABCN, 1685, 1752, 144.837
1752, ul_100, LINE, AN, 1685, 1753, 120.300
1753, tl_49, TRIL, BS, 1686, 1754, 30
1754, tl_46, TRIL, AS, 1687, 1755, 30
1755, tl_315, TRIL, CS, 1689, 1756, 30
1756, xfmr_379, XFRMR, CS, 1691, 1757, N/A
1757, ul_486, LINE, CN, 1692, 1758, 182.300
1758, ul_488, LINE, CN, 1692, 1759, 251.200
1759, tl_374, TRIL, CS, 1694, 1760, 30
1760, xfmr_375, XFRMR, BS, 1695, 1761, N/A
1761, ul_480, LINE, BN, 1695, 1762, 195.400
1762, xfmr_376, XFRMR, BS, 1696, 1763, N/A
1763, ul_481, LINE, BN, 1696, 1764, 347.700
1764, tl_364, TRIL, AS, 1698, 1765, 30
1765, ul_469, LINE, ABCN, 1699, 1766, 236.758
1766, ul_470, LINE, AN, 1699, 1767, 171.000
1767, tl_368, TRIL, AS, 1704, 1768, 30
1768, tl_369, TRIL, BS, 1705, 1769, 30
1769, tl_370, TRIL, CS, 1706, 1770, 30
1770, tl_454, TRIL, AS, 1713, 1771, 30
1771, tl_391, TRIL, AS, 1716, 1772, 30
1772, tl_393, TRIL, AS, 1718, 1773, 30
1773, tl_400, TRIL, BS, 1720, 1774, 30
1774, switch_68, SWITCH, BN, 1721, 1775, N/A
1775, xfmr_401, XFRMR, BS, 1721, 1776, N/A
1776, tl_399, TRIL, BS, 1723, 1777, 30
1777, switch_64, SWITCH, AN, 1724, 1778, N/A
1778, ul_494, LINE, ABCN, 1724, 1779, 571.900
1779, ul_495, LINE, AN, 1724, 1780, 19.400
1780, xfmr_387, XFRMR, AS, 1725, 1781, N/A
1781, xfmr_388, XFRMR, AS, 1726, 1782, N/A
1782, xfmr_456, XFRMR, CS, 1727, 1783, N/A
1783, ul_423, LINE, CN, 1727, 1784, 147.400
1784, tl_452, TRIL, AS, 1728, 1785, 30
1785, xfmr_453, XFRMR, AS, 1729, 1786, N/A
1786, tl_439, TRIL, BS, 1731, 1787, 30
1787, ul_532, LINE, ABCN, 1735, 1788, 123.793
1788, tl_63, TRIL, CS, 1738, 1789, 30
1789, tl_52, TRIL, CS, 1739, 1790, 30
1790, tl_53, TRIL, BS, 1740, 1791, 30
1791, tl_54, TRIL, BS, 1741, 1792, 30
1792, tl_67, TRIL, AS, 1742, 1793, 30
1793, load_9_CTTF_A_1, XFRMR, AS, 1745, 1794, N/A
1794, tl_255, TRIL, CS, 1746, 1795, 30
1795, xfmr_259, XFRMR, CS, 1747, 1796, N/A
1796, tl_256, TRIL, BS, 1748, 1797, 30
1797, xfmr_258, XFRMR, BS, 1749, 1798, N/A
1798, tl_257, TRIL, AS, 1750, 1799, 30
1799, xfmr_51, XFRMR, CS, 1751, 1800, N/A
1800, xfmr_66, XFRMR, AS, 1753, 1801, N/A
1801, tl_379, TRIL, CS, 1757, 1802, 30
1802, xfmr_380, XFRMR, CS, 1758, 1803, N/A
1803, ul_487, LINE, CN, 1758, 1804, 252.200
1804, xfmr_382, XFRMR, CS, 1759, 1805, N/A
1805, ul_489, LINE, CN, 1759, 1806, 186.800
1806, tl_375, TRIL, BS, 1761, 1807, 30
1807, switch_59, SWITCH, BN, 1762, 1808, N/A
1808, xfmr_377, XFRMR, BS, 1762, 1809, N/A
1809, tl_376, TRIL, BS, 1763, 1810, 30
1810, switch_60, SWITCH, BN, 1764, 1811, N/A
1811, xfmr_378, XFRMR, BS, 1764, 1812, N/A
1812, ul_471, LINE, ABCN, 1766, 1813, 422.031
1813, xfmr_371, XFRMR, AS, 1767, 1814, N/A
1814, ul_517, LINE, BN, 1775, 1815, 179.800
1815, tl_401, TRIL, BS, 1776, 1816, 30
1816, ul_505, LINE, AN, 1778, 1817, 608.529
1817, ul_490, LINE, CN, 1779, 1818, 118.623
1818, ul_491, LINE, ABCN, 1779, 1819, 466.662
1819, ul_492, LINE, AN, 1779, 1820, 15.100
1820, ul_493, LINE, CN, 1779, 1821, 303.100
1821, xfmr_386, XFRMR, AS, 1780, 1822, N/A
1822, tl_387, TRIL, AS, 1781, 1823, 30
1823, tl_388, TRIL, AS, 1782, 1824, 30
1824, tl_456, TRIL, CS, 1783, 1825, 30
1825, xfmr_457, XFRMR, CS, 1784, 1826, N/A
1826, tl_453, TRIL, AS, 1786, 1827, 30
1827, tl_259, TRIL, CS, 1796, 1828, 30
1828, tl_258, TRIL, BS, 1798, 1829, 30
1829, tl_51, TRIL, CS, 1800, 1830, 30
1830, tl_66, TRIL, AS, 1801, 1831, 30
1831, tl_380, TRIL, CS, 1803, 1832, 30
1832, switch_62, SWITCH, CN, 1804, 1833, N/A
1833, xfmr_381, XFRMR, CS, 1804, 1834, N/A
1834, tl_382, TRIL, CS, 1805, 1835, 30
1835, switch_63, SWITCH, CN, 1806, 1836, N/A
1836, xfmr_383, XFRMR, CS, 1806, 1837, N/A
1837, tl_377, TRIL, BS, 1809, 1838, 30
1838, tl_378, TRIL, BS, 1812, 1839, 30
1839, ul_472, LINE, BN, 1813, 1840, 187.800
1840, ul_473, LINE, BN, 1813, 1841, 113.600
1841, ul_474, LINE, CN, 1813, 1842, 142.700
1842, tl_371, TRIL, AS, 1814, 1843, 30
1843, xfmr_402, XFRMR, BS, 1815, 1844, N/A
1844, xfmr_384, XFRMR, AS, 1820, 1845, N/A
1845, xfmr_385, XFRMR, CS, 1821, 1846, N/A
1846, tl_386, TRIL, AS, 1822, 1847, 30
1847, tl_457, TRIL, CS, 1826, 1848, 30
1848, tl_381, TRIL, CS, 1834, 1849, 30
1849, tl_383, TRIL, CS, 1837, 1850, 30
1850, xfmr_372, XFRMR, BS, 1840, 1851, N/A
1851, xfmr_373, XFRMR, CS, 1842, 1852, N/A
1852, tl_402, TRIL, BS, 1844, 1853, 30
1853, tl_384, TRIL, AS, 1845, 1854, 30
1854, tl_385, TRIL, CS, 1846, 1855, 30
1855, tl_372, TRIL, BS, 1851, 1856, 30
1856, tl_373, TRIL, CS, 1852, 1857, 30
